timestamp,out.electricity.clothes_dryer,out.electricity.clothes_washer,out.electricity.dishwasher,out.electricity.freezer,out.electricity.hot_water,out.electricity.hot_water_solar_th,out.electricity.mech_vent,out.electricity.permanent_spa_heat,out.electricity.permanent_spa_pump,out.electricity.plug_loads,out.electricity.pool_heater,out.electricity.pool_pump,out.electricity.range_oven,out.electricity.refrigerator,out.electricity.television,out.electricity,out.electricity.well_pump,out.natural_gas.clothes_dryer,out.natural_gas.fireplace,out.natural_gas.grill,out.natural_gas.hot_water,out.natural_gas.permanent_spa_heat,out.natural_gas.pool_heater,out.natural_gas.range_oven,out.natural_gas,out.propane.clothes_dryer,out.propane.hot_water,out.propane.range_oven,out.propane,out
2018-01-01 13:00:00,2166616.7,87862.811,198714.946,1156955.96,4811716.0,85.31162599999999,43533.7705,31081.044,42626.832,6783011.0,131850.487,1759840.44,897056.1900000001,1567896.54,1218541.48,21037701.772126,140312.26,310051.475,113875.033,62541.714,6348056.6,18440.9064,766735.14,717054.98,8336755.8484,21964.0878,637773.03,145335.56,805072.6778,30179530.298326
2018-01-01 14:00:00,2025223.18,89538.365,177514.408,1162696.88,5126521.5,97.499,44561.135,42471.627,58094.394,6779947.6,106632.529,1423126.1,736248.3,1604635.01,1303002.5,20820366.707,140055.68,315875.796,113565.836,67414.526,6670810.3,24893.1486,620053.02,593436.7,8406049.3266,18131.4849,659025.0,124727.506,801883.9909,30028300.024500005
2018-01-01 15:00:00,2073240.55,93733.144,158034.615,1150520.06,5371015.7,87.342855,43339.54,90248.965,123208.91700000002,6921000.3,86930.09,1160552.74,829319.59,1680843.95,1485248.19,21409879.258855,142555.565,314723.84,115299.671,81571.337,6925849.2,52408.296,505588.41,664292.8,8659733.554,28884.7982,683507.51,123640.692,836033.0002,30905645.813055
2018-01-01 16:00:00,2144520.66,93009.826,192195.425,1174307.87,5482531.2,34.530898,56398.152,200237.811,273428.335,7299488.800000001,62363.725000000006,828511.01,1302586.41,1684941.41,1948520.67,22917356.924898,174281.09,330218.26,137612.82299999995,127391.29499999998,7006603.5,116389.322,361605.32,1088625.1800000002,9168445.7,23453.8384,691526.61,205163.492,920143.9404,33005946.565298
2018-01-01 17:00:00,2099361.12,87940.847,318657.73,1257991.71,5629893.3,0.0,92855.464,263249.68,360726.592,7857972.4,39628.066,525438.33,1942439.41,1713745.64,2729149.1,25143025.119000003,223975.73,303394.85,176798.175,200458.622,7115953.7,155619.91600000003,229497.86,1572289.94,9754013.063,24484.1916,705256.87,307999.99,1037741.0516,35934779.2336
2018-01-01 18:00:00,1995964.52,86082.23,585924.3300000001,1341558.76,5631130.2,0.0,111660.19,210064.98,288871.458,8395011.1,23675.137,313492.25,2056948.4,1896761.14,3976179.65,27182297.36,268973.015,308033.07,214183.936,207801.464,7240911.9,126314.494,136994.1,1623427.97,9857666.934,22928.1055,709599.03,348230.215,1080757.3505,38120721.6445
2018-01-01 19:00:00,1996328.81,103024.511,771041.61,1354103.6,5200006.8,0.0,94707.28,152472.115,209449.529,8652912.1,14012.91,185646.481,1618104.88,1940525.03,5838236.7,28442210.896,311638.54000000004,326966.616,248785.762,151083.46,6761733.3,91222.114,81111.115,1265939.54,8926841.907,26428.4443,674041.3,258148.327,958618.0713,38327670.8743
2018-01-01 20:00:00,2357610.21,108396.74,681120.33,1322396.88,4416519.9,0.0,69830.854,125268.915,171962.347,8611838.2,7894.7174,104332.755,1052222.53,1875057.78,7868804.8,29115865.6484,342608.69,371051.656,275295.676,95383.148,5950844.8,74697.31599999999,45626.821,845694.56,7658593.977,29759.087,586243.02,165098.46399999998,781100.571,37555560.1964
2018-01-01 21:00:00,2377764.9,103401.302,493196.34,1291823.34,3684510.5,0.0,57589.28,105871.099,145348.83800000002,8160605.9,4759.5714,63191.272,690571.36,1770175.71,8307384.5,27621975.5824,365781.67,392640.905,294586.48,53252.265,5224665.3,63158.298,27586.3519,564858.27,6620747.869900001,34269.9052,511341.54,114978.658,660590.1032,34903313.5555
2018-01-01 22:00:00,2170082.15,75064.992,320426.55000000005,1252003.38,3068063.4,0.0,52656.251,75235.64,103483.496,7321580.8,3891.6462,52092.709,466437.965,1612496.69,5750179.3,22671204.5892,347509.62,351997.11,284587.54000000004,28468.124,4542583.699999999,45294.647,22671.3524,378057.3,5653659.7734,28020.4096,438434.66,62139.298,528594.3676,28853458.7302
2018-01-01 23:00:00,1571942.56,41074.212,166557.367,1187377.08,2278832.89,0.0,48305.901,56621.784,77730.47399999999,6517929.1,3799.748,50950.596,260412.994,1474692.51,2434384.45,16476615.246,306003.58,229936.985,252230.71,16518.2584,3714023.34,33783.390100000004,22159.9588,209702.277,4478354.9193,24541.2129,360755.145,35054.9202,420351.2781,21375321.443400003
2018-01-02 00:00:00,880107.76,20845.4982,78168.826,1131481.56,1495404.25,0.0,45188.595,53288.74,73066.752,6075206.7,3799.748,50950.596,138482.88,1409683.4,773025.14,12463074.8202,234374.375,144602.454,197358.238,9455.1412,2984938.0,31613.0548,22159.9588,119975.418,3510102.2648,13601.1708,280861.465,19733.9586,314196.5944,16287373.6794
2018-01-02 01:00:00,447467.74,10353.3504,37459.588,1098063.58,1170055.98,0.0,43894.642,58979.533,80801.523,5912521.1,3799.748,50950.596,74794.938,1357684.56,331662.725,10823779.5584,145289.95500000002,69793.571,126232.758,4395.1503,2477231.31,34839.12669999999,22159.9588,73038.598,2807690.4728,3822.79026,223979.797,15019.7031,242822.29036,13874292.321560005
2018-01-02 02:00:00,221267.249,4015.5169,24195.8978,1070345.24,1131536.6,0.0,41810.381,57815.954,79326.63,5858163.6,3799.748,50950.596,56711.7205,1352510.95,248584.495,10297080.2662,96045.688,30442.513,81182.962,1968.45809,2386072.34,34401.788,22159.9588,48748.989,2604977.00889,1522.72804,213629.532,8115.0541,223267.31414,13125324.58923
2018-01-02 03:00:00,115132.583,3571.1577799999995,11131.0825,1042641.78,1138443.48,0.0,40825.873,59856.294,82028.73,5839364.5,4473.9089,60265.014,65965.236,1315889.51,232468.085,10086215.55918,74158.325,17297.3064,61730.631,2282.68533,2473976.62,35410.25199999999,26165.8777,47326.281,2664189.65343,146.16727,221199.579,10874.9445,232220.69077,12982625.90338
2018-01-02 04:00:00,115272.018,6814.221299999999,11046.1001,1014950.18,1749120.42,0.0,42622.569,84004.00099999999,114908.31,5860020.7,7671.067299999999,104042.977,176175.644,1234028.1,235698.177,10825566.260700002,69191.776,13690.8179,56204.968,6636.1255,3018555.6,49241.903,45058.66,138845.274,3328233.3484,0.0,275681.636,30409.139300000003,306090.7753,14459890.384400005
2018-01-02 05:00:00,191293.79,16032.4716,22659.5012,999428.19,3203855.46,0.0,45252.376,123961.134,169612.095,5945256.2,14484.109,196492.074,435254.26,1197383.56,268788.83,12904524.7408,74770.69,26510.7164,59941.568,13802.8247,4541464.3,72757.152,85088.475,341812.377,5141377.4131000005,2747.91087,425199.824,69776.918,497724.65287,18543626.80677
2018-01-02 06:00:00,448142.06,39851.937000000005,66914.356,1020878.36,5675334.9,0.0,51166.154,133851.573,183600.924,6205644.7,25771.679,349194.89,1000479.87,1296721.17,401874.44,16997754.75,98327.737,72829.379,77133.818,30377.0528,7126095.7,79516.144,151284.475,836725.21,8373961.778799999,2469.04655,686295.75,170521.485,859286.28155,26231002.81035
2018-01-02 07:00:00,1007638.97,68944.426,157679.262,1070473.13,7151387.3,0.0,57626.449,90726.48,124938.598,6600422.3,44055.942,596636.2000000001,1484479.31,1467847.21,622840.15,20674982.761,129287.034,178160.74599999998,101935.827,54967.532,8769746.3,54930.817,258533.522,1212635.94,10630910.684,9784.9125,865757.76,252927.656,1128470.3285,32434363.7735
2018-01-02 08:00:00,1637681.12,92195.194,246673.488,1113698.86,6879618.9,0.0,54566.26,59078.275,81166.814,6831828.8,81043.85399999999,1099230.2999999998,1397266.52,1644208.41,796710.35,22157579.372,142612.227,265478.861,114949.758,67243.664,8613129.4,35382.568100000004,476042.46,1125860.58,10698087.2911,14739.0695,855921.9299999999,240498.905,1111159.9045,33966826.5676
2018-01-02 09:00:00,2157750.47,115914.979,270629.84900000005,1132107.13,5976092.5,64.999337,46350.212,47592.082,65332.053,6872792.5,127661.628,1725529.83,1045615.57,1632046.27,916835.09,22274230.467337,141915.305,347263.2,115380.578,66089.515,7701970.9,28386.903700000003,748240.5,851593.57,9858925.1667,20929.5877,782151.99,177803.27,980884.8477,33114040.481736995
2018-01-02 10:00:00,2569948.2,111072.306,231150.816,1122853.43,5353095.2,129.99868,39784.221,38504.872,52885.344,6850231.9,153898.06,2068677.37,827730.41,1507446.36,1010556.34,22080776.97268,142812.145,364434.394,115608.868,66015.32999999999,6915756.7,23017.0665,898900.09,643369.7,9027102.1485,19092.7124,691704.67,132941.312,843738.6944,31951617.81558
2018-01-02 11:00:00,2536591.64,104664.506,182807.601,1110202.66,4915914.4,109.686377,40656.377,32864.537000000004,45105.215,6821610.4,156255.11,2094232.09,796965.47,1481113.29,1087054.41,21550306.022377,144158.63,373794.965,116805.234,69071.049,6381117.8,19569.7125,911002.61,644832.16,8516193.5305,31489.8016,634841.42,131357.12099999998,797688.3426,30864187.895477
2018-01-02 12:00:00,2317382.94,93265.505,182023.49,1131633.1,4728622.6,93.436544,43980.3155,31256.565,42872.208,6801851.4,153129.52,2052586.14,991566.65,1540039.77,1145254.04,21397472.985043995,141915.305,328593.595,115380.578,67880.4,6193007.5,18555.1188,892848.14,786967.86,8403233.1918,37299.3915,608812.3,165882.859,811994.5505,30612700.727344
2018-01-02 13:00:00,2169072.5,85159.227,196751.272,1156955.96,4817769.0,85.31162599999999,43533.7705,31081.044,42626.832,6776400.1,131850.487,1759840.44,898889.91,1573142.0,1209347.15,21032817.264126,140312.26,304929.156,113875.033,62541.714,6387092.7,18440.9064,766735.14,722473.31,8376087.9594,28835.2422,630647.6,160033.94400000002,819516.7862,30228422.009726
2018-01-02 14:00:00,1997280.62,87340.82,165660.447,1162696.88,5128648.5,97.499,44561.135,42471.627,58094.394,6773053.1,106632.529,1423126.1,722061.3099999999,1613147.56,1294568.6,20759496.801,140055.68,299494.015,113565.836,67414.526,6651468.6,24893.1486,620053.02,575914.63,8352803.7756,29923.998,650181.99,131356.619,811462.6070000001,29923763.1836
