timestamp,out.electricity.clothes_dryer,out.electricity.clothes_washer,out.electricity.dishwasher,out.electricity.freezer,out.electricity.hot_water,out.electricity.mech_vent,out.electricity.permanent_spa_heat,out.electricity.permanent_spa_pump,out.electricity.plug_loads,out.electricity.range_oven,out.electricity.refrigerator,out.electricity.television,out.electricity,out.electricity.well_pump,out.natural_gas.fireplace,out.natural_gas.grill,out.natural_gas.hot_water,out.natural_gas,out.propane.hot_water,out.propane.range_oven,out.propane,out
2018-01-01 00:00:00,1253.6722,59.38553,565.69989,3359.5118999999995,2954.21014,17.1384975,167.675445,182.315541,8456.526600000001,478.23263,2119.47125,9108.73,29165.8855035,443.31588,601.37544,119.255001,1740.04081,2460.671251,1223.77055,1356.14169,2579.91224,34206.4689945
2018-01-01 01:00:00,3722.00715,150.46585199999998,981.21835,4407.8724,3093.95595,54.2719125,197.265384,214.485133,10252.7051,428.487837,2645.63073,10032.7462,36799.5451985,618.4331999999999,838.95892,91.245617,1945.38595,2875.590487,1078.05566,679.668401,1757.724061,41432.859746500006
2018-01-01 02:00:00,3430.2462,51.89283,678.6667199999999,4241.0908,2991.95009,79.02751599999999,126.045406,137.021652,9100.3744,372.98957,2382.69072,4987.676,29147.029784,567.35788,769.66636,52.397592,678.51668,1500.580632,920.78906,236.8995,1157.68856,31805.298976
2018-01-01 03:00:00,594.55099,80.19801,72.583441,3978.99385,1387.74098,60.936881,105.227844,114.37852,8241.7542,81.3812045,2206.25621,1394.72617,18811.3166205,492.58832,668.19375,30.7192978,1240.16789,1939.0809378,896.4807999999999,0.0,896.4807999999999,21646.8783583
2018-01-01 04:00:00,2012.93055,93.449246,0.0,3836.03516,715.51577,90.453178,105.227844,114.37852,8037.6445,224.356901,2158.37724,636.73435,18384.506449,359.40319,487.53366,17.1694738,97.52364,602.2267738,638.323747,0.0,638.323747,19625.0569698
2018-01-01 05:00:00,1098.186706,131.94358,0.0,3740.73307,435.45751,59.98474,121.642707,132.248266,7905.9546,28.957714,2067.56812,390.564914,16319.363487,206.12156,279.65205000000003,6.32727928,0.0,285.97932928,341.211,0.0,341.211,16946.55381628
2018-01-01 06:00:00,2107.59588,16.404715,419.70786,3645.4305,1660.16441,65.697576,110.699465,120.335102,7881.1355,334.86085,2111.60283,351.98422600000004,18971.565294,145.94638,197.980119,3.61660384,712.5047500000001,914.10147284,632.6619599999999,0.0,632.6619599999999,20518.32872684
2018-01-01 07:00:00,0.0,0.0,699.5148,3550.125,1119.105825,63.793297,121.642707,132.248266,7854.6421,265.524841,2009.11166,339.469286,16271.963332,116.78555,158.388151,6.32220136,299.477854,464.18820636,544.893284,0.0,544.893284,17281.04482236
2018-01-01 08:00:00,0.0,0.0,198.136276,3454.821,1714.23828,55.224049,186.299261,202.554176,7895.7342,114.78985,1879.97128,348.68853,16165.373708999998,114.916807,155.916905,20.7810006,405.886081,582.5839866,1062.23902,0.0,1062.23902,17810.1967156
2018-01-01 09:00:00,138.74312,32.288931,0.0,3430.9952,3301.4892,59.032603,271.786093,295.490568,8060.9251,671.021658,1876.03063,416.275145,18681.771477,127.693229,173.236434,38.8508146,1149.336604,1361.4238526,904.36554,204.96577,1109.33131,21152.5266396
2018-01-01 10:00:00,1387.4312,0.0,0.0,3573.9524,6441.886399999999,92.357461,260.83016,283.579945,8597.0296,2552.82623,2123.27927,697.0975099999999,26185.402777,175.132601,237.581997,89.440614,4896.85546,5223.878071,1978.64692,1265.12375,3243.77067,34653.051518
2018-01-01 11:00:00,1338.71219,94.0535389,107.015315,3764.55831,7039.9136,114.256653,141.388803,153.700585,9078.8382,1281.59403,2392.77535,1006.59848,26741.4156429,228.010588,309.34812,150.87186,3601.947,4062.16698,2567.51455,598.00124,3165.51579,33969.0984129
2018-01-01 12:00:00,768.084012,262.577018,411.039556,3883.68652,4822.1259,63.793297,105.227844,114.37852,9231.895,1519.21739,2663.4443300000003,1229.54132,25315.782495,240.771788,326.67044,160.812435,3047.26507,3534.747945,2778.77196,858.2103500000001,3636.98231,32487.51275
2018-01-01 13:00:00,3956.0323,134.977734,129.729542,3907.5122,4601.88227,62.841153000000006,88.77487500000001,96.5164,9127.1382,1690.10468,2496.32015,1327.32979,27854.492451,235.333157,319.25216,150.874637,2883.0128,3353.1395970000003,1659.3441,1860.01441,3519.35851,34726.990558000005
2018-01-01 14:00:00,6529.6809,184.981514,539.5427500000001,3836.03516,3631.73147,71.410407,70.14343,76.265047,9032.3632,1514.78423,2287.76369,1371.23513,29384.895839,238.958911,324.19768,156.295991,1616.68185,2097.175521,1323.32638,353.247009,1676.573389,33158.644749
2018-01-01 15:00:00,7575.914199999999,136.909934,498.694708,3812.20948,3941.1311,55.224049,62.470461,67.919226,8993.9228,1005.35188,2314.65235,1432.57043,30137.742406,240.771788,326.67044,164.423969,1527.8432899999998,2018.937699,1515.20552,669.47133,2184.67685,34341.356955
2018-01-01 16:00:00,3598.2847,145.682308,149.762543,3955.16578,3407.6005,69.506126,61.373596,66.725876,8931.3355,794.553444,2407.3920900000003,1476.81858,25299.5342,235.333157,319.25216,155.387535,2212.08828,2686.727975,1547.3583,700.65147,2248.00977,30234.271945
2018-01-01 17:00:00,3664.72129,85.177066,397.420204,4002.81788,4797.6824,41.894104,61.373596,66.725876,8937.0644,1517.6356,2403.29419,1632.3290900000002,27841.655976,233.52028,316.7794,140.935845,3050.46137,3508.1766150000003,2086.8632,266.9627,2353.8259,33703.65849100001
2018-01-01 18:00:00,4205.6655,316.780385,224.501633,4002.81788,5175.8796,67.601849,94.264282,102.465359,8972.2588,256.927678,2476.47996,1766.28887,27895.452076,233.52028,316.7794,167.135156,2883.0646,3366.9791560000003,1424.21449,412.76155000000006,1836.97604,33099.407272
2018-01-01 19:00:00,5749.5217,88.157893,526.0579299999999,3931.33862,4559.2896,82.836069,217.008915,235.90952500000003,9291.0682,1350.231758,2603.48123,2135.85362,31009.713971,238.958911,324.19768,204.17867,3069.64481,3598.02116,1350.32526,14.742409,1365.067669,35972.8028
2018-01-01 20:00:00,739.52237,90.227209,398.054954,4121.95715,3968.7201,60.936881,477.823848,519.489445,9961.5554,3862.42855,2532.3874,3009.3376900000003,30048.917942,306.476945,415.76777,351.43490999999995,5223.1439,5990.34658,2020.53365,1694.00471,3714.53836,39753.802882
2018-01-01 21:00:00,3305.2520400000003,225.981888,345.250609,4479.3481,5091.85043,116.160922,539.18728,586.2382500000001,10771.7468,2325.24727,2638.8059,4173.1121,34992.227445,394.045856,534.55815,535.72941,3260.6158,4330.90336,1729.37933,1720.93034,3450.30967,42773.440475
2018-01-01 22:00:00,3164.8762,38.811714,678.23257,4717.6069,5432.188,194.236273,357.27802,388.4396,11359.9568,3291.95756,3022.5846,5912.3164,39023.694557,465.20992,631.08165,457.13453,3305.67444,4393.89062,1770.61841,1248.74013,3019.35854,46436.943717
2018-01-01 23:00:00,2391.6863,99.50993,795.269456,4622.3031,4779.6579,153.294328,275.09192,299.070585,11650.1567,2786.91022,2986.10445,8910.365300000001,40285.761219,536.34103,727.59503,293.615475,1642.654175,2663.86468,2010.23279,587.8024800000001,2598.03527,45547.661169
2018-01-02 00:00:00,3279.81589,151.43069,1281.85556,4503.1747,4659.7899,50.4633535,234.530815,254.998006,11377.3854,603.1913104500001,2854.83413,11425.6917,41259.12143495,581.9599800000001,789.46069,182.495296,2477.10301,3449.058996,1440.7755900000002,379.456256,1820.231846,46528.41227695
2018-01-02 01:00:00,4142.16679,364.658989,1177.7677,4407.8724,3910.6777,54.2719125,197.265384,214.485133,10559.6023,462.28748,2650.52863,10913.3984,39673.41601850001,618.4331999999999,838.95892,91.245617,1545.456295,2475.660832,1274.94225,365.22141,1640.16366,43789.24051050001
2018-01-02 02:00:00,4872.49766,71.697318,279.608875,4241.0908,1727.61139,79.02751599999999,126.045406,137.021652,9372.023,318.704974,2388.4491,6077.535,30258.670571,567.35788,769.66636,52.397592,2331.55123,3153.615182,1018.39871,0.0,1018.39871,34430.684463
2018-01-02 03:00:00,3232.89696,78.413071,99.588633,3978.99385,2531.66848,60.936881,105.227844,114.37852,8461.6617,82.147991,2214.65555,2117.5034,23570.6612,492.58832,668.19375,30.7192978,1730.98217,2429.8952178,758.5898,0.0,758.5898,26759.1462178
2018-01-02 04:00:00,1997.92999,9.521388,72.352396,3836.03516,1547.18484,90.453178,105.227844,114.37852,8124.7462,560.53046,2164.13085,780.9491,19762.843116,359.40319,487.53366,17.1694738,948.31017,1453.0133038,744.46132,0.0,744.46132,21960.3177398
2018-01-02 05:00:00,1477.77016,0.0,105.50459,3740.73307,1219.51716,59.98474,121.642707,132.248266,7983.3027,0.0,2071.39221,442.701465,17560.918628,206.12156,279.65205000000003,6.32727928,1452.582145,1738.56147428,219.76785,0.0,219.76785,19519.24795228
2018-01-02 06:00:00,1280.85771,0.0,0.0,3645.4305,1082.31773,65.697576,110.699465,120.335102,7900.8121,0.0,2114.9417000000003,352.664676,16819.702939,145.94638,197.980119,3.61660384,797.06074,998.65746284,880.55368,0.0,880.55368,18698.91408184
2018-01-02 07:00:00,0.0,0.0,0.0,3550.125,700.52529,63.793297,121.642707,132.248266,7860.4767,0.0,2012.95575,338.92594,14897.4785,116.78555,158.388151,6.32220136,649.9344699999999,814.64482236,914.83419,0.0,914.83419,16626.95751236
2018-01-02 08:00:00,0.0,0.0,0.0,3454.821,1660.2176399999998,55.224049,186.299261,202.554176,7931.2299,196.3081657,1886.12581,350.305845,16038.0026537,114.916807,155.916905,20.7810006,1182.821155,1359.5190606,800.77055,374.613534,1175.384084,18572.9057983
2018-01-02 09:00:00,0.0,0.0,45.006965,3430.9952,3209.18991,59.032603,271.786093,295.490568,8001.3574,758.94857,1886.90769,395.833364,18482.241592,127.693229,173.236434,38.8508146,2385.44093,2597.5281786,771.60586,53.196377,824.802237,21904.5720076
2018-01-02 10:00:00,507.87842,39.763856,221.566501,3573.9524,6753.0809,92.357461,260.83016,283.579945,8456.3391,1211.47342,2136.7209,637.64335,24350.319014,175.132601,237.581997,89.440614,2888.2395,3215.262111,1095.99218,545.7949,1641.78708,29207.368205
2018-01-02 11:00:00,313.977275,47.972559,596.95292,3764.55831,6790.1307,114.256653,141.388803,153.700585,9070.1242,2941.37763,2405.20395,1025.54463,27593.198803,228.010588,309.34812,150.87186,3359.38137,3819.60135,2222.22039,1007.63559,3229.8559800000003,34642.656133000004
2018-01-02 12:00:00,2879.8439200000003,157.727498,950.26245,3883.68652,6147.7875,63.793297,105.227844,114.37852,9174.3856,2279.06992,2676.09619,1183.97056,29857.001607,240.771788,326.67044,160.812435,4190.26212,4677.744995,3323.95784,342.327177,3666.285017,38201.031619
2018-01-02 13:00:00,3072.03386,156.077128,1442.81777,3907.5122,5793.9266,62.841153000000006,88.77487500000001,96.5164,9136.2703,1350.84115,2511.96847,1334.89632,29189.809383,235.333157,319.25216,150.874637,3194.30463,3664.431427,2130.58244,165.418247,2296.000687,35150.241497
2018-01-02 14:00:00,4287.2421,50.882295,445.717728,3836.03516,4471.2922,71.410407,70.14343,76.265047,9121.3171,1419.99439,2302.95714,1447.87333,27840.089238,238.958911,324.19768,156.295991,1975.44124,2455.9349110000003,1750.65495,876.17967,2626.83462,32922.858769
2018-01-02 15:00:00,1154.98751,181.4878055,202.770015,3812.20948,4793.80794,55.224049,62.470461,67.919226,9060.0524,2394.17196,2330.9911,1491.34161,25848.2053445,240.771788,326.67044,164.423969,2083.3168,2574.411209,1582.24741,1022.778755,2605.026165,31027.6427185
2018-01-02 16:00:00,4387.12765,233.111496,194.083967,3955.16578,4092.56166,69.506126,61.373596,66.725876,9108.0135,1454.18774,2423.42065,1661.02042,27941.631618,235.333157,319.25216,155.387535,2007.27454,2481.914235,905.32221,1294.93207,2200.25428,32623.800133
2018-01-02 17:00:00,9946.9229,167.256511,169.701604,4002.81788,3490.9037,41.894104,61.373596,66.725876,9121.8747,640.7436889999999,2417.76403,1854.5862,32216.08507,233.52028,316.7794,140.935845,3500.28482,3958.000065,1094.46781,2212.22913,3306.6969400000003,39480.782075
2018-01-02 18:00:00,3222.7333,60.6982136,39.878111,4002.81788,4208.15647,67.601849,94.264282,102.465359,9104.0454,2354.74318,2487.50153,1976.7824,27955.2082546,233.52028,316.7794,167.135156,3986.49762,4470.412176,2103.56266,1546.97364,3650.5363,36076.1567306
2018-01-02 19:00:00,1744.38935,150.24242,23.4276924,3931.33862,4588.2092,82.836069,217.008915,235.90952500000003,9404.7121,2236.41152,2611.71036,2321.72071,27786.8753924,238.958911,324.19768,204.17867,3571.40939,4099.78574,1306.79953,1639.39988,2946.19941,34832.8605424
2018-01-02 20:00:00,4355.1918000000005,208.147682,219.075711,4121.95715,5598.9294,60.936881,477.823848,519.489445,10028.9875,3155.04765,2539.49184,3167.19495,34758.750802,306.476945,415.76777,351.43490999999995,2804.17099,3571.37367,1693.53725,1323.50969,3017.04694,41347.171412
2018-01-02 21:00:00,8837.764500000001,247.3961085,151.143773,4479.3481,4744.560750000001,116.160922,539.18728,586.2382500000001,10712.4299,2768.14421,2644.60244,4132.427,40353.4490895,394.045856,534.55815,535.72941,1770.21644,2840.504,1161.20427,2472.16678,3633.37105,46827.3241395
2018-01-02 22:00:00,2266.09785,118.319116,656.09725,4717.6069,4392.370730000001,194.236273,357.27802,388.4396,11156.0104,2960.164,3027.1952300000003,5623.9612,36322.986489,465.20992,631.08165,457.13453,3655.0869,4743.30308,1330.1485349999998,2431.49458,3761.643115,44827.932684
2018-01-02 23:00:00,2582.31453,177.46343,1090.30555,4622.3031,4524.365400000001,153.294328,275.09192,299.070585,11470.7317,2406.59042,2989.62594,8541.4149,39668.912833,536.34103,727.59503,293.615475,2247.78911,3268.999615,1838.48354,494.561955,2333.0454950000003,45270.957943
2018-01-03 00:00:00,5907.10174,239.319455,750.18635,4503.1747,4033.50628,50.4633535,234.530815,254.998006,11305.7649,1439.24013,2858.00074,11209.7132,43367.9596495,581.9599800000001,789.46069,182.495296,1344.27854,2316.234526,1777.49228,1197.46205,2974.95433,48659.1485055
2018-01-03 01:00:00,5790.1997,39.141791,345.786337,4407.8724,3047.84436,54.2719125,197.265384,214.485133,10423.0599,1387.87043,2653.18184,10406.2698,39585.6821875,618.4331999999999,838.95892,91.245617,2656.5504,3586.754937,1541.34022,562.15543,2103.49565,45275.932774500005
2018-01-03 02:00:00,2056.07891,20.523034,241.091697,4241.0908,2685.97578,79.02751599999999,126.045406,137.021652,9237.3348,736.1835599999999,2390.97816,5745.0116,28263.720795,567.35788,769.66636,52.397592,2143.22782,2965.291772,684.53342,0.0,684.53342,31913.545987
2018-01-03 03:00:00,327.80996,0.0,626.87545,3978.99385,1687.23057,60.936881,105.227844,114.37852,8379.2013,31.81413,2215.85857,1986.33167,20007.247065000003,492.58832,668.19375,30.7192978,800.496844,1499.4098918,752.38463,0.0,752.38463,22259.0415868
2018-01-03 04:00:00,0.0,0.0,282.28247,3836.03516,875.2821349999999,90.453178,105.227844,114.37852,8032.1751,0.0,2163.71933,640.6318699999999,16499.588797,359.40319,487.53366,17.1694738,961.90512,1466.6082538,546.49112,0.0,546.49112,18512.6881708
2018-01-03 05:00:00,0.0,0.0,0.0,3740.73307,892.11851,59.98474,121.642707,132.248266,7909.9485,0.0,2068.58901,391.572835,15522.959198,206.12156,279.65205000000003,6.32727928,529.78854,815.76786928,1012.8989,0.0,1012.8989,17351.62596728
2018-01-03 06:00:00,0.0,0.0,0.0,3645.4305,606.6749,65.697576,110.699465,120.335102,7860.1981,0.0,2109.68335,343.818626,15008.483999,145.94638,197.980119,3.61660384,298.79463,500.39135284,764.2063800000001,0.0,764.2063800000001,16273.08173184
2018-01-03 07:00:00,0.0,0.0,0.0,3550.125,964.90759,63.793297,121.642707,132.248266,7850.6024,0.0,2006.824,338.05502,15144.98383,116.78555,158.388151,6.32220136,493.35692,658.06727236,570.11051,0.0,570.11051,16373.161612360002
2018-01-03 08:00:00,506.13667,41.9220357,0.0,3454.821,1709.5943,55.224049,186.299261,202.554176,7931.8896,97.11815,1879.17391,353.423794,16533.0737527,114.916807,155.916905,20.7810006,326.03312900000003,502.7310346,1529.97632,0.0,1529.97632,18565.7811073
2018-01-03 09:00:00,0.0,25.032363,73.68030999999999,3430.9952,3029.868,59.032603,271.786093,295.490568,8048.6716,19.0173846,1878.29024,421.761997,17681.319587600003,127.693229,173.236434,38.8508146,2297.49485,2509.5820986,1122.20326,543.00575,1665.20901,21856.1106962
2018-01-03 10:00:00,863.64316,62.836076,330.653662,3573.9524,5928.13027,92.357461,260.83016,283.579945,8552.2642,910.10502,2128.59873,712.7532100000001,23874.836895,175.132601,237.581997,89.440614,2400.40021,2727.422821,2143.92814,1491.79277,3635.72091,30237.980626
2018-01-03 11:00:00,2492.7932,103.25501,680.33997,3764.55831,7680.7562,114.256653,141.388803,153.700585,9116.4935,2741.6519,2398.9885,1059.75311,30675.946329,228.010588,309.34812,150.87186,5001.552,5461.77198,2524.44488,736.7505100000001,3261.19539,39398.913699
2018-01-03 12:00:00,2141.90853,196.376719,277.506548,3883.68652,5111.0225,63.793297,105.227844,114.37852,9231.6159,3280.2552,2669.80973,1224.51645,28540.869546,240.771788,326.67044,160.812435,4518.79036,5006.273235,4268.07883,490.171457,4758.250287,38305.393068000005
2018-01-03 13:00:00,5347.7013,120.962243,511.199486,3907.5122,4276.073039999999,62.841153000000006,88.77487500000001,96.5164,9140.7816,3047.90026,2502.59165,1305.19692,30643.384284,235.333157,319.25216,150.874637,3736.2536,4206.380397,3149.75831,239.76454,3389.52285,38239.287531
2018-01-03 14:00:00,4810.4362,124.3823277,620.70559,3836.03516,3694.5041,71.410407,70.14343,76.265047,9118.1567,484.00894,2290.51877,1431.40746,26866.933042699995,238.958911,324.19768,156.295991,2682.47202,3162.965691,3130.78875,315.11043,3445.89918,33475.79791369999
2018-01-03 15:00:00,2671.62025,128.818025,41.7722314,3812.20948,3463.60156,55.224049,62.470461,67.919226,8966.5583,712.847223,2314.8732,1404.61829,23943.3040834,240.771788,326.67044,164.423969,1559.40146,2050.495869,2182.41885,374.613534,2557.032384,28550.832336399995
2018-01-03 16:00:00,787.23848,43.018899000000005,157.798592,3955.16578,3395.2075,69.506126,61.373596,66.725876,8935.3862,1194.06073,2405.88121,1412.97198,22719.668126000004,235.333157,319.25216,155.387535,2682.44683,3157.086525,1608.17561,3397.3834,5005.55901,30882.313661
2018-01-03 17:00:00,1621.76155,288.249212,176.48589900000002,4002.81788,3460.94824,41.894104,61.373596,66.725876,8889.9609,1050.87931,2403.28401,1504.15097,23802.051827,233.52028,316.7794,140.935845,3820.53444,4278.249685,568.46923,3142.16015,3710.62938,31790.930892
2018-01-03 18:00:00,4315.5094500000005,155.59471,52.047718,4002.81788,3761.8265,67.601849,94.264282,102.465359,8954.300200000001,1195.2236,2474.38007,1670.14544,27079.697338,233.52028,316.7794,167.135156,3377.1136,3861.028156,1562.24418,370.42489,1932.66907,32873.394564
2018-01-03 19:00:00,5676.2425,84.63625,166.822333,3931.33862,4184.05604,82.836069,217.008915,235.90952500000003,9207.8289,1446.15918,2601.64021,1972.9892,30046.426653,238.958911,324.19768,204.17867,2803.5061,3331.88245,1183.997774,1343.64571,2527.643484,35905.952587
2018-01-03 20:00:00,5489.5245,79.245874,151.471318,4121.95715,3976.4108,60.936881,477.823848,519.489445,9826.3339,2759.10753,2530.77499,2747.60134,33047.154521000004,306.476945,415.76777,351.43490999999995,2800.49608,3567.69876,784.079457,1688.45,2472.529457,39087.382738
2018-01-03 21:00:00,1640.6772,206.479549,623.29285,4479.3481,5563.0981,116.160922,539.18728,586.2382500000001,10717.523,3363.3426,2637.02093,4088.0571,34954.471737,394.045856,534.55815,535.72941,5187.7816,6258.06916,1375.91878,2265.89398,3641.81276,44854.353657
2018-01-03 22:00:00,4792.80254,246.768978,1194.11402,4717.6069,5452.3959,194.236273,357.27802,388.4396,11310.2774,3405.93247,3018.3164500000003,5923.3244,41466.702871,465.20992,631.08165,457.13453,4492.23151,5580.44769,1247.538193,1017.59512,2265.133313,49312.283874
2018-01-03 23:00:00,7923.3379,159.850136,1620.85245,4622.3031,4998.64464,153.294328,275.09192,299.070585,11531.3012,3275.02479,2978.03265,8639.2335,47012.378229,536.34103,727.59503,293.615475,3619.34884,4640.559345,1645.7167,2156.34905,3802.06575,55455.003324000005
2018-01-04 00:00:00,4057.5711,212.014654,1200.08842,4503.1747,4341.6971,50.4633535,234.530815,254.998006,11408.5047,1264.54948,2841.59301,11361.1054,42312.2507185,581.9599800000001,789.46069,182.495296,2234.69413,3206.650116,1917.80176,1016.82045,2934.62221,48453.523044500005
2018-01-04 01:00:00,5382.3671,53.995153,1029.60478,4407.8724,3918.399,54.2719125,197.265384,214.485133,10595.5854,880.43883,2631.30283,10856.4205,40840.4416225,618.4331999999999,838.95892,91.245617,1821.69764,2751.902177,1586.37973,555.936564,2142.316294,45734.6600935
2018-01-04 02:00:00,2177.32814,92.870349,685.58566,4241.0908,2571.93241,79.02751599999999,126.045406,137.021652,9318.424,702.71651,2364.28787,5879.91463,28943.602823,567.35788,769.66636,52.397592,2995.35315,3817.417102,1065.42477,0.0,1065.42477,33826.444695
2018-01-04 03:00:00,2825.43242,8.061441,179.02493800000002,3978.99385,1988.68777,60.936881,105.227844,114.37852,8356.713,539.77892,2187.4773,1737.31569,22574.616894,492.58832,668.19375,30.7192978,727.27992,1426.1929678,1016.634335,0.0,1016.634335,25017.4441968
2018-01-04 04:00:00,458.00923,0.0,71.39771300000001,3836.03516,2373.9713,90.453178,105.227844,114.37852,8004.790800000001,26.98996,2137.34388,582.4219,18160.422675,359.40319,487.53366,17.1694738,273.97755,778.6806838,301.74141,0.0,301.74141,19240.8447688
2018-01-04 05:00:00,0.0,0.0,81.8687,3740.73307,1055.79243,59.98474,121.642707,132.248266,7903.9148,0.0,2047.78675,380.73373,15730.826753,206.12156,279.65205000000003,6.32727928,651.5511,937.53042928,657.22432,0.0,657.22432,17325.58150228
2018-01-04 06:00:00,0.0,0.0,4.092927,3645.4305,1260.7358399999998,65.697576,110.699465,120.335102,7862.496,92.817026,2091.05971,343.93036,15743.240886,145.94638,197.980119,3.61660384,598.1412,799.73792284,517.0372600000001,0.0,517.0372600000001,17060.01606884
2018-01-04 07:00:00,0.0,0.0,0.0,3550.125,1447.07827,63.793297,121.642707,132.248266,7858.011899999999,114.733996,1990.0231,338.48412,15732.926206,116.78555,158.388151,6.32220136,218.99548,383.70583236,439.443495,0.0,439.443495,16556.07553336
2018-01-04 08:00:00,0.0,0.0,0.0,3454.821,1551.59521,55.224049,186.299261,202.554176,7918.0728,186.030152,1862.07094,350.346476,15881.930871,114.916807,155.916905,20.7810006,1397.57923,1574.2771356,411.621519,0.0,411.621519,17867.8295256
2018-01-04 09:00:00,72.7434,140.50268,0.0,3430.9952,3615.92097,59.032603,271.786093,295.490568,8052.0118,314.873561,1860.39258,413.827476,18655.27016,127.693229,173.236434,38.8508146,2079.980957,2292.0682056,887.06578,0.0,887.06578,21834.4041456
2018-01-04 10:00:00,1478.72478,285.92346630000003,106.911222,3573.9524,6655.0082,92.357461,260.83016,283.579945,8440.6501,2321.84493,2112.59761,633.200014,26420.7128893,175.132601,237.581997,89.440614,4392.74424,4719.766851,1267.26627,717.1676500000001,1984.43392,33124.91366029999
2018-01-04 11:00:00,5290.03964,137.458368,49.150677,3764.55831,6771.9204,114.256653,141.388803,153.700585,8912.5201,3952.82051,2385.09264,948.86341,32849.780684,228.010588,309.34812,150.87186,5633.2344,6093.45438,2253.89321,4734.80163,6988.69484,45931.929904
2018-01-04 12:00:00,3067.47877,113.601586,341.82036,3883.68652,6557.2046,63.793297,105.227844,114.37852,9057.6643,3270.7617,2653.7021,1125.74545,30595.836835,240.771788,326.67044,160.812435,2302.76253,2790.245405,2133.91837,2366.7385,4500.65687,37886.73911
2018-01-04 13:00:00,3732.56946,269.82851800000003,111.57543,3907.5122,3668.9459,62.841153000000006,88.77487500000001,96.5164,9079.0669,653.51248,2485.15347,1265.76582,25657.395763,235.333157,319.25216,150.874637,3746.34402,4216.470816999999,2339.60499,373.298065,2712.903055,32586.769635
2018-01-04 14:00:00,5039.7163,203.651057,266.621708,3836.03516,2830.42659,71.410407,70.14343,76.265047,9062.5937,1375.14734,2276.9958,1395.32517,26743.29062,238.958911,324.19768,156.295991,1389.83468,1870.328351,2004.03982,37.453587,2041.493407,30655.112378
2018-01-04 15:00:00,1558.59781,93.972285,223.531716,3812.20948,4124.094059999999,55.224049,62.470461,67.919226,9015.4486,1382.3709600000002,2304.42753,1478.834,24419.871965,240.771788,326.67044,164.423969,1614.13366,2105.228069,1674.64481,542.4525199999999,2217.09733,28742.197364
2018-01-04 16:00:00,3207.29344,115.708981,322.869002,3955.16578,4201.3516,69.506126,61.373596,66.725876,9045.6831,1692.64116,2398.033,1600.76884,26972.453658,235.333157,319.25216,155.387535,2308.32378,2782.963475,1839.82507,552.1013399999999,2391.92641,32147.343543000003
2018-01-04 17:00:00,2408.7435,46.6573384,334.690732,4002.81788,5049.1614,41.894104,61.373596,66.725876,9075.6124,2019.7072,2392.7318,1790.80805,27524.4441564,233.52028,316.7794,140.935845,2148.74513,2606.460375,2262.21902,0.0,2262.21902,32393.1235514
2018-01-04 18:00:00,848.8329699999999,117.920479,258.522176,4002.81788,5681.4422,67.601849,94.264282,102.465359,9159.851,1375.46726,2465.77759,1957.45802,26365.941345,233.52028,316.7794,167.135156,2361.83101,2845.745566,2163.0312,0.0,2163.0312,31374.718111
2018-01-04 19:00:00,3770.86812,209.455295,66.309484,3931.33862,4824.906199999999,82.836069,217.008915,235.90952500000003,9408.9299,1681.4568,2591.82192,2211.4049800000003,29471.204739,238.958911,324.19768,204.17867,3568.86779,4097.24414,2012.54034,276.541205,2289.081545,35857.530424
2018-01-04 20:00:00,5448.0133000000005,131.5424095,178.00424700000002,4121.95715,5470.441,60.936881,477.823848,519.489445,10017.0692,2600.10044,2515.16744,3080.41744,34927.4397455,306.476945,415.76777,351.43490999999995,2368.83439,3136.03707,1474.97111,1321.041687,2796.012797,40859.4896125
2018-01-04 21:00:00,2987.66933,78.39021819999999,406.223024,4479.3481,4270.88294,116.160922,539.18728,586.2382500000001,10892.6642,3238.8256300000003,2620.09321,4377.858249999999,34987.5872102,394.045856,534.55815,535.72941,3570.94682,4641.23438,2103.67213,1068.20065,3171.87278,42800.6943702
2018-01-04 22:00:00,2035.4999,63.618106,312.789006,4717.6069,3402.85524,194.236273,357.27802,388.4396,11392.8547,4283.9312,3004.97389,6093.1727,36712.465455,465.20992,631.08165,457.13453,2545.16721,3633.38339,1797.31812,2554.30883,4351.62695,44697.475795
2018-01-04 23:00:00,1432.60318,124.397567,541.48256,4622.3031,5026.8764,153.294328,275.09192,299.070585,11696.3998,2167.3368,2970.67484,9073.9272,38919.79931,536.34103,727.59503,293.615475,2111.23142,3132.441925,2543.85507,2865.9788,5409.83387,47462.075105
2018-01-05 00:00:00,3192.6354,16.757643,1208.73128,4503.1747,3950.3679,50.4633535,234.530815,254.998006,11565.0771,1802.2361,2838.32285,12013.342,42212.5971275,581.9599800000001,789.46069,182.495296,2242.5876,3214.543586,2051.76503,250.42849,2302.19352,47729.334233500005
2018-01-05 01:00:00,1513.91844,216.440185,1179.74562,4407.8724,2352.93546,54.2719125,197.265384,214.485133,10609.0745,1314.1699,2632.5572,11296.3661,36607.5354345,618.4331999999999,838.95892,91.245617,2251.87213,3182.0766670000003,1268.76427,0.0,1268.76427,41058.37637150001
2018-01-05 02:00:00,3908.60351,51.9309167,405.97676,4241.0908,3517.25646,79.02751599999999,126.045406,137.021652,9338.4152,705.319,2370.4399000000003,6079.8883,31528.3733007,567.35788,769.66636,52.397592,1783.442533,2605.506485,750.8525400000001,0.0,750.8525400000001,34884.7323257
